linux; GNU C++ version 4.6.3; Boost_104601; UHD_003.004.003-release

Using Volk machine: sse4_2_64
-- Opening a USRP2/N-Series device...
-- Current recv frame size: 1472 bytes
-- Current send frame size: 1472 bytes

Symbol Rate:         2.000000
Requested sps:       2.000000
Given sample rate:   195312.500000
Actual sps for rate: 97656.250000

Requested sample rate: 4.000000
Actual sample rate: 195312.500000


Sensing the spectrum
897241210.938 9.83822546914e-06 1
897265625.0 1.20678897702e-05 1
897290039.062 1.25610027681e-05 1
897314453.125 1.1109539264e-05 1
897338867.188 1.23610550418e-05 1
897363281.25 1.44747338709e-05 1
897387695.312 1.83349711733e-05 1
897412109.375 2.22827741709e-05 1
897436523.438 2.40412437961e-05 1
897460937.5 2.03696319659e-05 1
897485351.562 1.87206836017e-05 1
897509765.625 1.63963357409e-05 1
897534179.688 2.1188352639e-05 1
897558593.75 2.4413705205e-05 1
897583007.812 2.35430118664e-05 1
897607421.875 2.5997904504e-05 1
897631835.938 2.52266967436e-05 1
897656250.0 1.97291226868e-05 1
897680664.062 2.15026117985e-05 1
897705078.125 2.56929984971e-05 1
897729492.188 2.45956071922e-05 1
897753906.25 2.26380706408e-05 1
897778320.312 2.32602570577e-05 1
897802734.375 2.46761947892e-05 1
897827148.438 2.69659533842e-05 1
897851562.5 2.81947999611e-05 1
897875976.562 3.18365721796e-05 1
897900390.625 3.40526994478e-05 1
897924804.688 2.51513562944e-05 1
897949218.75 2.11163976019e-05 1
897973632.812 2.71698433608e-05 1
897998046.875 3.10485908813e-05 1
898022460.938 3.34667329298e-05 1
898046875.0 3.58726003469e-05 1
898071289.062 3.79925271773e-05 1
898095703.125 3.90663618418e-05 1
898120117.188 3.68968201656e-05 1
898144531.25 3.31714552885e-05 1
898168945.312 3.10637695293e-05 1
898193359.375 2.7594281346e-05 1
898217773.438 2.90711423077e-05 1
898242187.5 3.34168338668e-05 1
898266601.562 3.45706590451e-05 1
898291015.625 3.80694462365e-05 1
898315429.688 4.55727913504e-05 1
898339843.75 4.60541428765e-05 1
898364257.812 4.74624612252e-05 1
898388671.875 4.79345577332e-05 1
898413085.938 4.85697237309e-05 1
898437500.0 4.66904479254e-05 1
898461914.062 3.8510469949e-05 1
898486328.125 4.46065317192e-05 1
898510742.188 4.29859271208e-05 1
898535156.25 3.43905485352e-05 1
898559570.312 3.84691631552e-05 1
898583984.375 4.8620213056e-05 1
898608398.438 5.16962880283e-05 1
898632812.5 5.91710313529e-05 1
898657226.562 5.8743601403e-05 1
898681640.625 5.23902683199e-05 1
898706054.688 4.70345898066e-05 1
898730468.75 5.16742402397e-05 1
898754882.812 5.77164424612e-05 1
898779296.875 6.28109344689e-05 1
898803710.938 7.45452951378e-05 1
898828125.0 6.54582134302e-05 1
898852539.062 5.21526373632e-05 1
898876953.125 5.79640885917e-05 1
898901367.188 6.51628422929e-05 1
898925781.25 8.02960750661e-05 1
898950195.312 0.00010134511067 0
898974609.375 0.000124911649254 0
898999023.438 0.000178290850454 0
899023437.5 0.000433421725756 0
899047851.562 0.00114478672622 0
899072265.625 0.00174984667683 0
899096679.688 0.00197386012878 0
899121093.75 0.00175516953459 0
899145507.812 0.00192098203115 0
899169921.875 0.00181911682012 0
899194335.938 0.00209906403907 0
899218750.0 0.00187446767231 0
899243164.062 0.00206473290455 0
899267578.125 0.00207688309019 0
899291992.188 0.0018481342122 0
899316406.25 0.00195568021154 0
899340820.312 0.00208891375223 0
899365234.375 0.00212498073233 0
899389648.438 0.00202406388707 0
899414062.5 0.00187297544908 0
899438476.562 0.00189914398361 0
899462890.625 0.00204152066726 0
899487304.688 0.00203977569472 0
899511718.75 0.00211260624928 0
899536132.812 0.00189911510097 0
899560546.875 0.00190289624734 0
899584960.938 0.00207885414129 0
899609375.0 0.0018942449824 0
899633789.062 0.00176153449574 0
899658203.125 0.00188932220917 0
899682617.188 0.00212466501398 0
899707031.25 0.00211922365706 0
899731445.312 0.00206765859621 0
899755859.375 0.00189360685181 0
899780273.438 0.00182064985856 0
899804687.5 0.00211075139232 0
899829101.562 0.00185149271274 0
899853515.625 0.00167772914283 0
899877929.688 0.00187330448534 0
899902343.75 0.00210841906955 0
899926757.812 0.00196581302444 0
899951171.875 0.00185242411681 0
899975585.938 0.0017604959663 0
900000000.0 0.00141885871999 0
900024414.062 0.00174400914693 0
900048828.125 0.00185936639318 0
900073242.188 0.00173963690177 0
900097656.25 0.00187438129215 0
900122070.312 0.00192227968946 0
900146484.375 0.00170722414041 0
900170898.438 0.00176781221526 0
900195312.5 0.00168892320944 0
900219726.562 0.00151286175242 0
900244140.625 0.00164269586094 0
900268554.688 0.00192019776441 0
900292968.75 0.00189598230645 0
900317382.812 0.00166243289132 0
900341796.875 0.00202201769571 0
900366210.938 0.00172582157538 0
900390625.0 0.00182512575993 0
900415039.062 0.00177504252642 0
900439453.125 0.0018191301031 0
900463867.188 0.0018215300981 0
900488281.25 0.00184017394204 0
900512695.312 0.00195889128372 0
900537109.375 0.00183739979984 0
900561523.438 0.00200172550976 0
900585937.5 0.00180536478292 0
900610351.562 0.00177626187215 0
900634765.625 0.00197507808916 0
900659179.688 0.00227526169037 0
900683593.75 0.0020168880932 0
900708007.812 0.00187543337233 0
900732421.875 0.00188071398297 0
900756835.938 0.00212430786341 0
900781250.0 0.00186343882233 0
900805664.062 0.00183104478056 0
900830078.125 0.00229279372143 0
900854492.188 0.00203268107725 0
900878906.25 0.00179934599437 0
900903320.312 0.00188541469397 0
900927734.375 0.0019698451506 0
900952148.438 0.00205645753304 0
900976562.5 0.00161379199708 0
901000976.562 0.00071543850936 0
901025390.625 0.000274663983146 0
901049804.688 0.000147025546539 0
901074218.75 8.2221734192e-05 1
901098632.812 7.76089338615e-05 1
901123046.875 7.5402184666e-05 1
901147460.938 7.43585094824e-05 1
901171875.0 7.93310144218e-05 1
901196289.062 8.12413007225e-05 1
901220703.125 6.78922400766e-05 1
901245117.188 5.70279575186e-05 1
901269531.25 5.53105544896e-05 1
901293945.312 4.85779512019e-05 1
901318359.375 4.92780785862e-05 1
901342773.438 5.7175753318e-05 1
901367187.5 6.13755677477e-05 1
901391601.562 5.04351573909e-05 1
901416015.625 4.65091903607e-05 1
901440429.688 5.21884610862e-05 1
901464843.75 5.64993901207e-05 1
901489257.812 5.07463437316e-05 1
901513671.875 4.61977979285e-05 1
901538085.938 5.237040059e-05 1
901562500.0 4.24260280852e-05 1
901586914.062 3.79781520678e-05 1
901611328.125 3.88642649341e-05 1
901635742.188 4.30432868598e-05 1
901660156.25 4.57914806248e-05 1
901684570.312 4.93640050991e-05 1
901708984.375 4.25291844294e-05 1
901733398.438 4.45808162112e-05 1
901757812.5 4.38794200818e-05 1
901782226.562 3.48013374605e-05 1
901806640.625 3.21646204611e-05 1
901831054.688 3.27934152665e-05 1
901855468.75 3.1116237551e-05 1
901879882.812 3.11829981001e-05 1
901904296.875 3.50910401721e-05 1
901928710.938 3.89879333852e-05 1
901953125.0 3.98986769142e-05 1
901977539.062 3.43272316968e-05 1
902001953.125 3.02587644001e-05 1
902026367.188 2.95090576401e-05 1
902050781.25 2.61328717897e-05 1
902075195.312 2.4326854691e-05 1
902099609.375 2.61605094238e-05 1
902124023.438 2.57482604866e-05 1
902148437.5 2.66858251962e-05 1
902172851.562 3.1197205044e-05 1
902197265.625 3.04184370179e-05 1
902221679.688 2.94554034554e-05 1
902246093.75 3.08131577185e-05 1
902270507.812 2.95386133985e-05 1
902294921.875 2.77908704447e-05 1
902319335.938 2.34764863308e-05 1
902343750.0 2.4617420695e-05 1
902368164.062 2.21323204642e-05 1
902392578.125 2.59231253949e-05 1
902416992.188 2.87297069917e-05 1
902441406.25 2.89155865175e-05 1
902465820.312 2.41094756348e-05 1
902490234.375 2.22735970965e-05 1
902514648.438 2.0900706204e-05 1
902539062.5 2.45424804234e-05 1
902563476.562 2.54811126979e-05 1
902587890.625 2.12049684706e-05 1
902612304.688 1.86909685908e-05 1
902636718.75 1.60178593433e-05 1
902661132.812 1.45341670304e-05 1
902685546.875 1.80633735908e-05 1
902709960.938 1.82955180208e-05 1
902734375.0 1.59399584845e-05 1
902758789.062 1.31196240545e-05 1
902783203.125 1.27360434362e-05 1
902807617.188 1.1666513501e-05 1
902832031.25 1.11567682779e-05 1
902856445.312 1.04610952349e-05 1
902880859.375 1.17333914204e-05 1
902905273.438 1.17115320336e-05 1
902929687.5 8.57842205733e-06 1
902954101.562 7.945992229e-06 1
902978515.625 9.10746400677e-06 1
903002929.688 8.83341381268e-06 1
903027343.75 8.51678466915e-06 1
903051757.812 8.3108132003e-06 1
903076171.875 8.25026727398e-06 1
903100585.938 6.90724455126e-06 1
903125000.0 6.54573307202e-06 1


Carrier map =  FFFFFFFFFFFFFFFFFFFFF0000000000000000000008FFFFFFFFFFFFFFFFFFFFF

Transmitting in 900000000 Hz


Sensing the spectrum
896899414.062 7.18656638128e-06 1
896923828.125 9.13955964279e-06 1
896948242.188 9.34434979172e-06 1
896972656.25 7.85148131399e-06 1
896997070.312 6.59265319882e-06 1
897021484.375 5.51305554382e-06 1
897045898.438 5.65428110804e-06 1
897070312.5 6.53518216041e-06 1
897094726.562 7.39482852623e-06 1
897119140.625 9.62282401815e-06 1
897143554.688 1.0155083919e-05 1
897167968.75 9.64977652984e-06 1
897192382.812 8.12331309135e-06 1
897216796.875 7.76251144998e-06 1
897241210.938 7.31080031073e-06 1
897265625.0 8.97322847777e-06 1
897290039.062 1.12783111035e-05 1
897314453.125 1.1934519398e-05 1
897338867.188 1.20173484447e-05 1
897363281.25 1.53599300575e-05 1
897387695.312 1.8572165709e-05 1
897412109.375 1.58640727022e-05 1
897436523.438 1.32079810555e-05 1
897460937.5 1.1887948358e-05 1
897485351.562 1.27504429202e-05 1
897509765.625 1.21425217912e-05 1
897534179.688 1.34275540404e-05 1
897558593.75 1.68430718077e-05 1
897583007.812 1.88696780242e-05 1
897607421.875 2.00308801141e-05 1
897631835.938 1.86052127901e-05 1
897656250.0 2.15867076804e-05 1
897680664.062 2.13389287637e-05 1
897705078.125 2.25004168897e-05 1
897729492.188 2.55873909737e-05 1
897753906.25 2.77337834632e-05 1
897778320.312 2.62183049927e-05 1
897802734.375 2.37521892814e-05 1
897827148.438 2.34369385907e-05 1
897851562.5 1.86108466551e-05 1
897875976.562 1.9237548986e-05 1
897900390.625 2.34584545979e-05 1
897924804.688 2.88292269033e-05 1
897949218.75 3.01763255266e-05 1
897973632.812 2.82545221125e-05 1
897998046.875 2.8063177524e-05 1
898022460.938 3.20567452036e-05 1
898046875.0 3.70531455701e-05 1
898071289.062 3.31075887516e-05 1
898095703.125 3.4945830248e-05 1
898120117.188 3.21287357565e-05 1
898144531.25 2.79560995295e-05 1
898168945.312 3.44265358763e-05 1
898193359.375 4.31065944213e-05 1
898217773.438 4.17889024902e-05 1
898242187.5 3.58414378752e-05 1
898266601.562 3.96913698751e-05 1
898291015.625 4.39519262727e-05 1
898315429.688 3.93257778342e-05 1
898339843.75 4.20189902798e-05 1
898364257.812 4.86649920276e-05 1
898388671.875 5.88721695749e-05 1
898413085.938 5.39183320143e-05 1
898437500.0 4.41998454335e-05 1
898461914.062 4.91088181661e-05 1
898486328.125 5.39018001291e-05 1
898510742.188 6.06291447184e-05 1
898535156.25 6.81300098222e-05 1
898559570.312 5.7904287678e-05 1
898583984.375 5.27870501173e-05 1
898608398.438 6.02121719567e-05 1
898632812.5 6.61101992591e-05 1
898657226.562 7.6489759158e-05 1
898681640.625 7.84788302553e-05 1
898706054.688 7.4003473128e-05 1
898730468.75 6.41941744107e-05 1
898754882.812 5.56734052225e-05 1
898779296.875 7.17648839782e-05 1
898803710.938 7.1358299283e-05 1
898828125.0 9.04144551896e-05 1
898852539.062 9.84935884844e-05 1
898876953.125 7.55165787268e-05 1
898901367.188 6.27014138445e-05 1
898925781.25 6.76772931911e-05 1
898950195.312 7.90548238001e-05 1
898974609.375 9.69986973359e-05 1
898999023.438 0.000119706045007 0
899023437.5 0.000376133894315 0
899047851.562 0.00113234244054 0
899072265.625 0.00172935695155 0
899096679.688 0.00193055390846 0
899121093.75 0.0018495297234 0
899145507.812 0.00190106569789 0
899169921.875 0.00197473380249 0
899194335.938 0.00205600883346 0
899218750.0 0.00229111999506 0
899243164.062 0.00231247227639 0
899267578.125 0.00185899082571 0
899291992.188 0.00193116208538 0
899316406.25 0.00216035330668 0
899340820.312 0.00206318064593 0
899365234.375 0.00217712263111 0
899389648.438 0.0020102737355 0
899414062.5 0.00196316533256 0
899438476.562 0.00221665446879 0
899462890.625 0.00224443733459 0
899487304.688 0.00207366218092 0
899511718.75 0.0019793510437 0
899536132.812 0.00184195775073 0
899560546.875 0.00206980560906 0
899584960.938 0.00193815873936 0
899609375.0 0.00182138738455 0
899633789.062 0.00186773055466 0
899658203.125 0.00198474193458 0
899682617.188 0.00201564407907 0
899707031.25 0.00184755143709 0
899731445.312 0.00168509089854 0
899755859.375 0.00193330834154 0
899780273.438 0.00245914382394 0
899804687.5 0.00253699420718 0
899829101.562 0.00232189736562 0
899853515.625 0.00213516835356 0
899877929.688 0.0019065326429 0
899902343.75 0.00168799977982 0
899926757.812 0.00195843534311 0
899951171.875 0.00187645457918 0
899975585.938 0.00170587111497 0
900000000.0 0.0015959277167 0
900024414.062 0.00163254063809 0
900048828.125 0.00186628712108 0
900073242.188 0.00189015205251 0
900097656.25 0.00222716486314 0
900122070.312 0.0021554393461 0
900146484.375 0.00183039502008 0
900170898.438 0.00222403400112 0
900195312.5 0.00244003729895 0
900219726.562 0.00231980609242 0
900244140.625 0.0022652586922 0
900268554.688 0.00224715752993 0
900292968.75 0.00207714816788 0
900317382.812 0.00187680912204 0
900341796.875 0.00194377707085 0
900366210.938 0.00194957935018 0
900390625.0 0.00201385256369 0
900415039.062 0.00201725910883 0
900439453.125 0.00220080704894 0
900463867.188 0.00255935593741 0
900488281.25 0.00219277319266 0
900512695.312 0.00198494518409 0
900537109.375 0.00184169167187 0
900561523.438 0.0021044342895 0
900585937.5 0.00202171486453 0
900610351.562 0.00165381102124 0
900634765.625 0.00221710645128 0
900659179.688 0.00238427461591 0
900683593.75 0.00227686556755 0
900708007.812 0.00216695321724 0
900732421.875 0.00207565939054 0
900756835.938 0.00203409530222 0
900781250.0 0.00172762849834 0
900805664.062 0.00163689382607 0
900830078.125 0.00168451480567 0
900854492.188 0.00184180047363 0
900878906.25 0.00190075433347 0
900903320.312 0.00184705209685 0
900927734.375 0.001846605225 0
900952148.438 0.00217782829423 0
900976562.5 0.00145674714586 0
901000976.562 0.000638095417526 0
901025390.625 0.000200791851239 0
901049804.688 0.000137405911664 0
901074218.75 0.000101000574796 0
901098632.812 7.32542410333e-05 1
901123046.875 6.70625637213e-05 1
901147460.938 7.93337741925e-05 1
901171875.0 8.66738724653e-05 1
901196289.062 7.57267747758e-05 1
901220703.125 6.82770492858e-05 1
901245117.188 6.48062719847e-05 1
901269531.25 5.78229393795e-05 1
901293945.312 5.45529108422e-05 1
901318359.375 5.81234986385e-05 1
901342773.438 5.95349156356e-05 1
901367187.5 5.71634729567e-05 1
901391601.562 5.89432325796e-05 1
901416015.625 6.23732375971e-05 1
901440429.688 5.82623726586e-05 1
901464843.75 5.61274227948e-05 1
901489257.812 5.97666334215e-05 1
901513671.875 5.526060595e-05 1
901538085.938 4.51447314845e-05 1
901562500.0 4.0894517042e-05 1
901586914.062 4.81358330944e-05 1
901611328.125 4.62817166408e-05 1
901635742.188 4.72521929623e-05 1
901660156.25 5.48084744878e-05 1
901684570.312 5.15753332365e-05 1
901708984.375 4.34277841123e-05 1
901733398.438 4.13019366533e-05 1
901757812.5 3.94981132558e-05 1
901782226.562 3.8569753815e-05 1
901806640.625 4.03832336815e-05 1
901831054.688 3.74359144189e-05 1
901855468.75 2.86934835458e-05 1
901879882.812 3.58065321052e-05 1
901904296.875 4.9347631284e-05 1
901928710.938 5.19105495187e-05 1
901953125.0 4.67080351882e-05 1
901977539.062 3.03404152874e-05 1
902001953.125 2.34258288401e-05 1
902026367.188 2.38971198996e-05 1
902050781.25 2.39032592617e-05 1
902075195.312 2.91347505481e-05 1
902099609.375 2.66469031885e-05 1
902124023.438 3.01485647469e-05 1
902148437.5 3.19033207234e-05 1
902172851.562 2.75632098237e-05 1
902197265.625 2.45091482611e-05 1
902221679.688 2.07582141229e-05 1
902246093.75 1.68490700162e-05 1
902270507.812 2.23180107241e-05 1
902294921.875 2.56989749687e-05 1
902319335.938 2.47622676397e-05 1
902343750.0 1.8907267804e-05 1
902368164.062 2.17736993363e-05 1
902392578.125 2.20538765461e-05 1
902416992.188 1.83344643119e-05 1
902441406.25 2.01036576982e-05 1
902465820.312 1.64585654602e-05 1
902490234.375 1.44340563111e-05 1
902514648.438 1.3674071397e-05 1
902539062.5 1.36154216307e-05 1
902563476.562 1.45263779814e-05 1
902587890.625 1.64311740264e-05 1
902612304.688 1.59267193794e-05 1
902636718.75 1.21885615044e-05 1
902661132.812 1.12960756724e-05 1
902685546.875 1.11499718514e-05 1
902709960.938 1.08047517188e-05 1
902734375.0 1.17851523555e-05 1
902758789.062 1.24907321606e-05 1
902783203.125 1.2507819747e-05 1
902807617.188 1.21025868793e-05 1
902832031.25 1.20178154248e-05 1
902856445.312 9.92196823972e-06 1
902880859.375 7.88227539488e-06 1
902905273.438 7.58684977882e-06 1
902929687.5 9.33166215873e-06 1
902954101.562 8.90787878234e-06 1
902978515.625 7.73588762968e-06 1
903002929.688 7.56872827878e-06 1
903027343.75 7.7382716654e-06 1
903051757.812 7.79957999839e-06 1
903076171.875 7.78717371759e-06 1
903100585.938 7.52898586143e-06 1
903125000.0 6.87577812641e-06 1


Carrier map =  FFFFFFFFFFFFFFFFFFFFF3000000000000000000000FFFFFFFFFFFFFFFFFFFFF

Transmitting in 900000000 Hz


Sensing the spectrum
896899414.062 5.41308029653e-06 1
