linux; GNU C++ version 4.6.3; Boost_104601; UHD_003.004.003-release

Using Volk machine: sse4_2_64
linux; GNU C++ version 4.6.3; Boost_104601; UHD_003.004.003-release

Using Volk machine: sse4_2_64
-- Opening a USRP2/N-Series device...
-- Current recv frame size: 1472 bytes
-- Current send frame size: 1472 bytes

Symbol Rate:         2.000000
Requested sps:       2.000000
Given sample rate:   195312.500000
Actual sps for rate: 97656.250000

Requested sample rate: 4.000000
Actual sample rate: 195312.500000


Sensing the spectrum
896997070.312 4.04155545652e-07 1
897021484.375 4.37576332502e-07 1
897045898.438 4.57726741843e-07 1
897070312.5 4.5083996838e-07 1
897094726.562 4.61808787122e-07 1
897119140.625 5.3720129074e-07 1
897143554.688 5.15693540137e-07 1
897167968.75 4.51023976211e-07 1
897192382.812 4.23262440563e-07 1
897216796.875 4.6722727518e-07 1
897241210.938 5.22621638765e-07 1
897265625.0 5.50701395241e-07 1
897290039.062 5.39964881341e-07 1
897314453.125 6.10668405443e-07 1
897338867.188 6.09426535902e-07 1
897363281.25 5.76446643663e-07 1
897387695.312 5.56154948583e-07 1
897412109.375 5.42061644637e-07 1
897436523.438 5.67688894648e-07 1
897460937.5 5.6675684732e-07 1
897485351.562 6.82666416196e-07 1
897509765.625 5.49570205521e-07 1
897534179.688 5.36629863745e-07 1
897558593.75 5.7882882345e-07 1
897583007.812 7.1498990053e-07 1
897607421.875 6.92485664899e-07 1
897631835.938 7.03011363612e-07 1
897656250.0 7.12564300898e-07 1
897680664.062 6.76590926219e-07 1
897705078.125 7.5059078597e-07 1
897729492.188 6.78828146761e-07 1
897753906.25 6.1346228506e-07 1
897778320.312 6.57345060517e-07 1
897802734.375 7.96099936906e-07 1
897827148.438 7.39429100349e-07 1
897851562.5 7.04686510744e-07 1
897875976.562 6.38215041704e-07 1
897900390.625 6.25667382792e-07 1
897924804.688 5.955020697e-07 1
897949218.75 5.82499885127e-07 1
897973632.812 6.65967249347e-07 1
897998046.875 6.65295590352e-07 1
898022460.938 6.79272170601e-07 1
898046875.0 6.64632716507e-07 1
898071289.062 7.05855850924e-07 1
898095703.125 7.17523943194e-07 1
898120117.188 6.24255403636e-07 1
898144531.25 5.63857116731e-07 1
898168945.312 6.38880362658e-07 1
898193359.375 6.45038116431e-07 1
898217773.438 7.41501355606e-07 1
898242187.5 7.10841607088e-07 1
898266601.562 6.22537967843e-07 1
898291015.625 5.93128194737e-07 1
898315429.688 6.92975120842e-07 1
898339843.75 7.40688278711e-07 1
898364257.812 6.32542784729e-07 1
898388671.875 6.60269788e-07 1
898413085.938 6.36003437648e-07 1
898437500.0 6.74194495787e-07 1
898461914.062 6.51947590313e-07 1
898486328.125 8.73107961752e-07 1
898510742.188 8.58262563952e-07 1
898535156.25 6.68315490771e-07 1
898559570.312 8.04193342674e-07 1
898583984.375 8.04721449299e-07 1
898608398.438 6.35451954167e-07 1
898632812.5 7.60546237188e-07 1
898657226.562 7.30724391929e-07 1
898681640.625 6.98078741834e-07 1
898706054.688 6.83726216266e-07 1
898730468.75 6.38337527903e-07 1
898754882.812 6.96534817735e-07 1
898779296.875 7.19909183999e-07 1
898803710.938 7.5141633431e-07 1
898828125.0 7.68264592921e-07 1
898852539.062 7.75050767743e-07 1
898876953.125 7.70358019508e-07 1
898901367.188 6.81851534523e-07 1
898925781.25 6.23072850203e-07 1
898950195.312 5.98001051344e-07 1
898974609.375 6.24698066076e-07 1
898999023.438 5.67602020851e-07 1
899023437.5 5.2773100947e-07 1
899047851.562 6.26959655392e-07 1
899072265.625 6.92553763315e-07 1
899096679.688 5.99235502818e-07 1
899121093.75 6.54505640796e-07 1
899145507.812 7.28988015908e-07 1
899169921.875 6.56282804812e-07 1
899194335.938 6.08209882103e-07 1
899218750.0 6.15882291299e-07 1
899243164.062 6.00035832576e-07 1
899267578.125 6.73946394159e-07 1
899291992.188 5.91433865793e-07 1
899316406.25 5.56162069643e-07 1
899340820.312 6.66440868713e-07 1
899365234.375 6.36082452843e-07 1
899389648.438 6.62212593738e-07 1
899414062.5 6.51181656508e-07 1
899438476.562 6.41982583716e-07 1
899462890.625 6.57071677779e-07 1
899487304.688 7.16318112381e-07 1
899511718.75 7.59547964435e-07 1
899536132.812 8.20566879156e-07 1
899560546.875 7.61117601655e-07 1
899584960.938 7.05510734633e-07 1
899609375.0 6.88897162604e-07 1
899633789.062 6.9651848662e-07 1
899658203.125 7.07640930386e-07 1
899682617.188 6.82041502387e-07 1
899707031.25 8.12217996327e-07 1
899731445.312 8.17699407207e-07 1
899755859.375 8.60273763692e-07 1
899780273.438 8.39047862655e-07 1
899804687.5 8.2003407158e-07 1
899829101.562 7.91842359149e-07 1
899853515.625 7.17881516721e-07 1
899877929.688 1.11901844662e-06 1
899902343.75 2.90306334705e-06 1
899926757.812 3.25187157216e-05 1
899951171.875 0.00109329583237 0
899975585.938 0.00907502329051 0
900000000.0 0.0310550825727 0
900024414.062 0.0391794548181 0
900048828.125 0.0218063166392 0
900073242.188 0.00821104206025 0
900097656.25 0.00095497786449 0
900122070.312 2.25414349302e-05 1
900146484.375 3.18891727034e-06 1
900170898.438 1.14530208748e-06 1
900195312.5 9.84279392924e-07 1
900219726.562 9.06994796424e-07 1
900244140.625 8.89405765747e-07 1
900268554.688 8.10299306409e-07 1
900292968.75 7.43138940607e-07 1
