linux; GNU C++ version 4.6.3; Boost_104601; UHD_003.004.003-release

Using Volk machine: sse4_2_64
-- Opening a USRP2/N-Series device...
-- Current recv frame size: 1472 bytes
-- Current send frame size: 1472 bytes

Symbol Rate:         2.000000
Requested sps:       2.000000
Given sample rate:   195312.500000
Actual sps for rate: 97656.250000

Requested sample rate: 4.000000
Actual sample rate: 195312.500000


Transmitting in 900000000 Hz
Carrier map =  FE7F
carrier_map_new= FE7F


Sensing the spectrum
900341796.875 7.73722081249e-07 1
900366210.938 7.26899645542e-07 1
900390625.0 6.93981780842e-07 1
900415039.062 8.47506149171e-07 1
900439453.125 9.23559437638e-07 1
900463867.188 8.14812631234e-07 1
900488281.25 8.97316618875e-07 1
900512695.312 8.89046589236e-07 1
900537109.375 8.93464635965e-07 1
900561523.438 6.87942650757e-07 1
900585937.5 7.66809802144e-07 1
900610351.562 6.71018904086e-07 1
900634765.625 6.94204794627e-07 1
900659179.688 7.33695321742e-07 1
900683593.75 6.9367141009e-07 1
900708007.812 7.68962868847e-07 1
900732421.875 7.75045489831e-07 1
900756835.938 6.66134690164e-07 1
900781250.0 7.51323776171e-07 1
900805664.062 6.72620205933e-07 1
900830078.125 7.08193300625e-07 1
900854492.188 6.40291847276e-07 1
900878906.25 6.3373113619e-07 1
900903320.312 5.51019138584e-07 1
900927734.375 5.22766330846e-07 1
900952148.438 5.6305295999e-07 1
900976562.5 5.84353927024e-07 1
901000976.562 6.61091507936e-07 1
901025390.625 6.65880639872e-07 1
901049804.688 6.02990621701e-07 1
901074218.75 6.02392981364e-07 1
901098632.812 7.07705785885e-07 1
901123046.875 6.99235053503e-07 1
901147460.938 7.41667355442e-07 1
901171875.0 7.44697325672e-07 1
901196289.062 6.24453653586e-07 1
901220703.125 7.41521725445e-07 1
901245117.188 8.40452173634e-07 1
901269531.25 6.88561675588e-07 1
901293945.312 7.41295153261e-07 1
901318359.375 7.18555571666e-07 1
901342773.438 6.63642617837e-07 1
901367187.5 6.49060496016e-07 1
901391601.562 7.06394348526e-07 1
901416015.625 6.75535159189e-07 1
901440429.688 6.15575447682e-07 1
901464843.75 5.60511102776e-07 1
901489257.812 6.54818708767e-07 1
901513671.875 7.25221619291e-07 1
901538085.938 6.84803467266e-07 1
901562500.0 6.94392110745e-07 1
901586914.062 6.80641767303e-07 1
901611328.125 6.38706376321e-07 1
901635742.188 6.33710422449e-07 1
901660156.25 6.42185113975e-07 1
901684570.312 6.62703510557e-07 1
901708984.375 7.46037434851e-07 1
901733398.438 8.029800739e-07 1
901757812.5 7.53352992433e-07 1
901782226.562 6.84373301851e-07 1
901806640.625 6.77557349604e-07 1
901831054.688 6.40372462613e-07 1
901855468.75 6.00337608603e-07 1
901879882.812 6.56371304331e-07 1
901904296.875 7.57071455837e-07 1
901928710.938 7.32442936169e-07 1
901953125.0 6.71622296977e-07 1
901977539.062 6.86300413122e-07 1
902001953.125 7.39338432254e-07 1
902026367.188 6.267094534e-07 1
902050781.25 5.91255781046e-07 1
902075195.312 5.84237801604e-07 1
902099609.375 6.69734237135e-07 1
902124023.438 7.24441810007e-07 1
902148437.5 6.47867310022e-07 1
902172851.562 5.9352226458e-07 1
902197265.625 7.17282080132e-07 1
902221679.688 5.53395531711e-07 1
902246093.75 5.52381732177e-07 1
902270507.812 7.1052909334e-07 1
902294921.875 6.03962305945e-07 1
902319335.938 5.78878172064e-07 1
902343750.0 6.58876427906e-07 1
902368164.062 6.18268913399e-07 1
902392578.125 5.93094381429e-07 1
902416992.188 5.93898533907e-07 1
902441406.25 6.40975375177e-07 1
902465820.312 7.24727129864e-07 1
902490234.375 7.6468721204e-07 1
902514648.438 7.74527026692e-07 1
902539062.5 7.48954121832e-07 1
902563476.562 6.95986975074e-07 1
902587890.625 6.36911647689e-07 1
902612304.688 6.07747310255e-07 1
902636718.75 5.23072537817e-07 1
902661132.812 5.1526508571e-07 1
902685546.875 5.99552788572e-07 1
902709960.938 5.72429303247e-07 1
902734375.0 4.89631207756e-07 1
902758789.062 4.81499972693e-07 1
902783203.125 5.52707712131e-07 1
902807617.188 5.80629162528e-07 1
902832031.25 5.0793262858e-07 1
902856445.312 6.20304075483e-07 1
902880859.375 6.25462146786e-07 1
902905273.438 5.89775467574e-07 1
902929687.5 4.32079920643e-07 1
902954101.562 4.80899734612e-07 1
902978515.625 5.26653118982e-07 1
903002929.688 3.94736146347e-07 1
903027343.75 4.07440174399e-07 1
903051757.812 3.58292619751e-07 1
903076171.875 3.63157025163e-07 1
903100585.938 4.16551168314e-07 1
903125000.0 4.01562331831e-07 1


Transmitting in 900000000 Hz
Carrier map =  FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFEFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF


Sensing the spectrum
896899414.062 4.14238861879e-07 1
896923828.125 3.69094550479e-07 1
896948242.188 3.55460397827e-07 1
896972656.25 3.69285940849e-07 1
896997070.312 4.02619448892e-07 1
897021484.375 3.88082452218e-07 1
897045898.438 4.37191619085e-07 1
897070312.5 4.65567126184e-07 1
897094726.562 4.58054410046e-07 1
897119140.625 4.28500450766e-07 1
897143554.688 4.6774288478e-07 1
897167968.75 4.36285101557e-07 1
897192382.812 4.9950773473e-07 1
897216796.875 5.72362267803e-07 1
897241210.938 5.74458030655e-07 1
897265625.0 5.7068440924e-07 1
897290039.062 5.79294683689e-07 1
897314453.125 6.56935924326e-07 1
897338867.188 5.69542595485e-07 1
897363281.25 4.86639729047e-07 1
897387695.312 5.24667476043e-07 1
897412109.375 5.51525346282e-07 1
897436523.438 6.01225897867e-07 1
897460937.5 5.89787444483e-07 1
897485351.562 6.8182361872e-07 1
897509765.625 5.42481785715e-07 1
897534179.688 6.28251837043e-07 1
897558593.75 6.74150186342e-07 1
897583007.812 6.74504858011e-07 1
897607421.875 6.39179984319e-07 1
897631835.938 6.78989366065e-07 1
897656250.0 7.01968596672e-07 1
897680664.062 8.49270276149e-07 1
897705078.125 9.38845724363e-07 1
897729492.188 8.05419176686e-07 1
897753906.25 5.88668922319e-07 1
897778320.312 6.29833891708e-07 1
897802734.375 7.53170994017e-07 1
897827148.438 7.4161712007e-07 1
897851562.5 5.67530432249e-07 1
897875976.562 6.55167525565e-07 1
897900390.625 6.37432358985e-07 1
897924804.688 6.18592457613e-07 1
897949218.75 6.98613575878e-07 1
897973632.812 7.13199258939e-07 1
897998046.875 7.86327001379e-07 1
898022460.938 7.00288501321e-07 1
898046875.0 7.01968940575e-07 1
898071289.062 5.65580327816e-07 1
898095703.125 6.60201632741e-07 1
898120117.188 7.47392775224e-07 1
898144531.25 7.19685698414e-07 1
898168945.312 6.080225603e-07 1
898193359.375 6.1046491453e-07 1
898217773.438 6.28547471138e-07 1
898242187.5 7.5082223816e-07 1
898266601.562 7.37813701335e-07 1
898291015.625 7.15911426141e-07 1
898315429.688 8.02653153187e-07 1
898339843.75 7.0664972327e-07 1
898364257.812 5.72102487695e-07 1
898388671.875 6.08930056956e-07 1
898413085.938 6.04722993103e-07 1
898437500.0 7.8385766642e-07 1
898461914.062 8.14434199015e-07 1
898486328.125 8.44945265044e-07 1
898510742.188 7.5452760484e-07 1
898535156.25 6.57495053247e-07 1
898559570.312 5.93701412299e-07 1
898583984.375 6.17166728034e-07 1
898608398.438 6.45791894271e-07 1
898632812.5 7.21998074482e-07 1
898657226.562 7.31996533432e-07 1
898681640.625 7.60786795695e-07 1
898706054.688 6.44959800411e-07 1
898730468.75 5.7604676158e-07 1
898754882.812 7.55255308604e-07 1
898779296.875 8.52026619214e-07 1
898803710.938 7.63597938658e-07 1
898828125.0 6.34593192217e-07 1
898852539.062 5.70302654523e-07 1
898876953.125 7.16612510132e-07 1
898901367.188 7.68810076579e-07 1
898925781.25 6.85880823426e-07 1
898950195.312 7.82074693007e-07 1
898974609.375 7.85220919397e-07 1
898999023.438 6.60477374481e-07 1
899023437.5 5.4118042101e-07 1
899047851.562 6.68036605589e-07 1
899072265.625 6.92979261885e-07 1
899096679.688 7.04080230207e-07 1
899121093.75 7.12880779474e-07 1
899145507.812 6.87767010277e-07 1
899169921.875 7.56843533622e-07 1
899194335.938 7.66647139017e-07 1
899218750.0 6.58728518488e-07 1
899243164.062 6.10317169958e-07 1
899267578.125 7.47473382035e-07 1
899291992.188 8.2217285069e-07 1
899316406.25 9.13165590077e-07 1
899340820.312 9.48456883521e-07 1
899365234.375 9.21319266922e-07 1
899389648.438 8.97078399476e-07 1
899414062.5 6.957985903e-07 1
899438476.562 8.34028512031e-07 1
899462890.625 1.00466786535e-06 1
899487304.688 1.1998990999e-06 1
899511718.75 1.07652224983e-06 1
899536132.812 8.77916883724e-07 1
899560546.875 6.83104531163e-07 1
899584960.938 7.35439076038e-07 1
899609375.0 8.389819385e-07 1
899633789.062 7.98069936536e-07 1
899658203.125 8.35471942651e-07 1
899682617.188 9.2878529756e-07 1
899707031.25 1.12293297434e-06 1
899731445.312 1.36395468644e-06 1
899755859.375 1.46146066413e-06 1
899780273.438 1.55071067525e-06 1
899804687.5 3.13173289328e-06 1
899829101.562 9.02013898667e-06 1
899853515.625 1.61352579681e-05 1
899877929.688 1.82164691068e-05 1
899902343.75 2.21171203123e-05 1
899926757.812 4.80449001032e-05 1
899951171.875 0.00103301506196 0
899975585.938 0.00819902961102 0
900000000.0 0.021371065826 0
900024414.062 0.0287460942971 0
900048828.125 0.017291262879 0
900073242.188 0.00564519098098 0
900097656.25 0.000781716548005 0
900122070.312 3.87619123103e-05 1
900146484.375 1.21809303153e-05 1
900170898.438 1.43170405636e-05 1
900195312.5 1.32567142089e-05 1
900219726.562 1.13033979119e-05 1
900244140.625 3.59075905294e-06 1
900268554.688 1.70351707425e-06 1
900292968.75 1.2844096517e-06 1
900317382.812 1.18970118024e-06 1
900341796.875 1.17695109338e-06 1
900366210.938 1.00732381156e-06 1
900390625.0 8.45353847012e-07 1
900415039.062 7.65601828334e-07 1
900439453.125 9.10630649287e-07 1
900463867.188 1.06553193291e-06 1
900488281.25 1.00406639376e-06 1
900512695.312 1.02038692944e-06 1
900537109.375 9.86806116998e-07 1
900561523.438 1.10503398218e-06 1
900585937.5 9.53059861786e-07 1
900610351.562 8.25034149443e-07 1
900634765.625 8.25950689887e-07 1
900659179.688 9.20402200677e-07 1
900683593.75 8.30357816994e-07 1
900708007.812 7.638937916e-07 1
900732421.875 6.49289341936e-07 1
900756835.938 7.03639113908e-07 1
900781250.0 7.59841145737e-07 1
900805664.062 7.41042683217e-07 1
900830078.125 6.32351608942e-07 1
900854492.188 6.16024857436e-07 1
900878906.25 7.0738450404e-07 1
900903320.312 8.03870955224e-07 1
900927734.375 8.94697603826e-07 1
900952148.438 8.45180613851e-07 1
900976562.5 7.72459480913e-07 1
901000976.562 7.32656135938e-07 1
901025390.625 6.7055204056e-07 1
901049804.688 7.30959371253e-07 1
901074218.75 5.96081056869e-07 1
901098632.812 5.16607400414e-07 1
901123046.875 6.2772167837e-07 1
901147460.938 6.43886713192e-07 1
901171875.0 5.97181929152e-07 1
901196289.062 6.42861556344e-07 1
901220703.125 5.90142735746e-07 1
901245117.188 6.26547966931e-07 1
901269531.25 7.16578188076e-07 1
901293945.312 7.29646370701e-07 1
901318359.375 6.56618956896e-07 1
901342773.438 6.83591042616e-07 1
901367187.5 7.16016708679e-07 1
901391601.562 6.70568172723e-07 1
901416015.625 6.8302664431e-07 1
901440429.688 6.35369758584e-07 1
901464843.75 6.63355831421e-07 1
901489257.812 5.9669514485e-07 1
901513671.875 6.83503381538e-07 1
901538085.938 7.87357649301e-07 1
901562500.0 7.7874993849e-07 1
901586914.062 7.49219708496e-07 1
901611328.125 6.28653842227e-07 1
901635742.188 5.77054726136e-07 1
901660156.25 6.51428032938e-07 1
901684570.312 6.65720907023e-07 1
901708984.375 7.0307257829e-07 1
901733398.438 6.91136557407e-07 1
901757812.5 7.7857242502e-07 1
901782226.562 7.01800786373e-07 1
901806640.625 6.70644951128e-07 1
901831054.688 6.55426370599e-07 1
901855468.75 6.5520788155e-07 1
901879882.812 7.84008460641e-07 1
901904296.875 7.67376749877e-07 1
901928710.938 6.14912693209e-07 1
901953125.0 5.68615124052e-07 1
901977539.062 6.43728881755e-07 1
902001953.125 6.40768485027e-07 1
902026367.188 6.06305985684e-07 1
902050781.25 5.33824115223e-07 1
902075195.312 6.48521779567e-07 1
902099609.375 7.12019465254e-07 1
902124023.438 7.90088733993e-07 1
902148437.5 7.7553530673e-07 1
902172851.562 6.99319252817e-07 1
